"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency","job_category","State"
"1704",25,"MS","MISSISSIPPI STATE UNIVERSITY",29,"Educational Instruction and Library Occupations","Mississippi"
"1705",25,"MS","THE UNIVERSITY OF MISSISSIPPI",27,"Educational Instruction and Library Occupations","Mississippi"
"1706",25,"MS","SUNFLOWER COUNTY CONSOLIDATED SCHOOL DISTRICT",12,"Educational Instruction and Library Occupations","Mississippi"
"1707",25,"MS","UNIVERSITY OF SOUTHERN MISSISSIPPI",12,"Educational Instruction and Library Occupations","Mississippi"
"1708",25,"MT","MONTANA STATE UNIVERSITY",12,"Educational Instruction and Library Occupations","Montana"
"1709",25,"MT","MONTANA STATE UNIVERSITY BILLINGS",2,"Educational Instruction and Library Occupations","Montana"
"1710",25,"MT","MONTANA TECH OF THE UNIVERSITY OF MONTANA",2,"Educational Instruction and Library Occupations","Montana"
"1711",25,"MT","THE UNIVERSITY OF MONTANA",1,"Educational Instruction and Library Occupations","Montana"
"1712",25,"MT","UNIVERSITY OF MONTANA",1,"Educational Instruction and Library Occupations","Montana"
"1713",25,"NC","NORTH CAROLINA STATE UNIVERSITY",37,"Educational Instruction and Library Occupations","North Carolina"
"1714",25,"NC","EAST CAROLINA UNIVERSITY",36,"Educational Instruction and Library Occupations","North Carolina"
"1715",25,"NC","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL",33,"Educational Instruction and Library Occupations","North Carolina"
"1716",25,"NC","DUKE UNIVERSITY AND MEDICAL CENTER",27,"Educational Instruction and Library Occupations","North Carolina"
"1717",25,"NC","UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",21,"Educational Instruction and Library Occupations","North Carolina"
"1718",25,"ND","UNIVERSITY OF NORTH DAKOTA",16,"Educational Instruction and Library Occupations","North Dakota"
"1719",25,"ND","NORTH DAKOTA STATE UNIVERSITY",12,"Educational Instruction and Library Occupations","North Dakota"
"1720",25,"ND","UNIVERSITY OF MARY",6,"Educational Instruction and Library Occupations","North Dakota"
"1721",25,"ND","UNIVERSITY OF JAMESTOWN",4,"Educational Instruction and Library Occupations","North Dakota"
"1722",25,"ND","MINOT STATE UNIVERSITY",3,"Educational Instruction and Library Occupations","North Dakota"
"1723",25,"NE","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA",25,"Educational Instruction and Library Occupations","Nebraska"
"1724",25,"NE","UNIVERSITY OF NEBRASKA MEDICAL CENTER",16,"Educational Instruction and Library Occupations","Nebraska"
"1725",25,"NE","CREIGHTON UNIVERSITY",10,"Educational Instruction and Library Occupations","Nebraska"
"1726",25,"NE","OMAHA PUBLIC SCHOOLS, DISTRICT 0001",8,"Educational Instruction and Library Occupations","Nebraska"
"1727",25,"NE","UNIVERSITY OF NEBRASKA AT OMAHA",7,"Educational Instruction and Library Occupations","Nebraska"
"1728",25,"NH","UNIVERSITY OF NEW HAMPSHIRE",14,"Educational Instruction and Library Occupations","New Hampshire"
"1729",25,"NH","DARTMOUTH-HITCHCOCK CLINIC",11,"Educational Instruction and Library Occupations","New Hampshire"
"1730",25,"NH","DARTMOUTH COLLEGE",9,"Educational Instruction and Library Occupations","New Hampshire"
"1731",25,"NH","SAINT ANSELM COLLEGE",3,"Educational Instruction and Library Occupations","New Hampshire"
"1732",25,"NH","HOLDERNESS SCHOOL",2,"Educational Instruction and Library Occupations","New Hampshire"
"1733",25,"NJ","RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",61,"Educational Instruction and Library Occupations","New Jersey"
"1734",25,"NJ","THE TRUSTEES OF PRINCETON UNIVERSITY",39,"Educational Instruction and Library Occupations","New Jersey"
"1735",25,"NJ","EDUCATIONAL TESTING SERVICE",31,"Educational Instruction and Library Occupations","New Jersey"
"1736",25,"NJ","NEW JERSEY INSTITUTE OF TECHNOLOGY",19,"Educational Instruction and Library Occupations","New Jersey"
"1737",25,"NJ","ROWAN UNIVERSITY",19,"Educational Instruction and Library Occupations","New Jersey"
"1738",25,"NM","UNIVERSITY OF NEW MEXICO",31,"Educational Instruction and Library Occupations","New Mexico"
"1739",25,"NM","NEW MEXICO STATE UNIVERSITY",23,"Educational Instruction and Library Occupations","New Mexico"
"1740",25,"NM","UNIVERSITY OF NEW MEXICO HEALTH SCIENCES CENTER",20,"Educational Instruction and Library Occupations","New Mexico"
"1741",25,"NM","ZUNI PUBLIC SCHOOL DISTRICT #89",12,"Educational Instruction and Library Occupations","New Mexico"
"1742",25,"NM","NAVAJO TECHNICAL UNIVERSITY",8,"Educational Instruction and Library Occupations","New Mexico"
"1743",25,"NV","UNIVERSITY OF NEVADA, RENO",36,"Educational Instruction and Library Occupations","Nevada"
"1744",25,"NV","UNIVERSITY OF NEVADA, LAS VEGAS",15,"Educational Instruction and Library Occupations","Nevada"
"1745",25,"NV","RETAIL BUSINESS SOLUTIONS LLC",5,"Educational Instruction and Library Occupations","Nevada"
"1746",25,"NV","DAVIDSON INSTITUTE FOR TALENT DEVELOPMENT, NEVADA NON-PROFIT CORP",1,"Educational Instruction and Library Occupations","Nevada"
"1747",25,"NV","DEMOCRACY PREP NEVADA LLC",1,"Educational Instruction and Library Occupations","Nevada"
"1748",25,"NY","NEW YORK UNIVERSITY",84,"Educational Instruction and Library Occupations","New York"
"1749",25,"NY","NEW YORK CITY DEPARTMENT OF EDUCATION",68,"Educational Instruction and Library Occupations","New York"
"1750",25,"NY","CORNELL UNIVERSITY",61,"Educational Instruction and Library Occupations","New York"
"1751",25,"NY","COLUMBIA UNIVERSITY",58,"Educational Instruction and Library Occupations","New York"
"1752",25,"NY","STATE UNIVERSITY OF NEW YORK AT BUFFALO",39,"Educational Instruction and Library Occupations","New York"
"1753",25,"OH","THE OHIO STATE UNIVERSITY",97,"Educational Instruction and Library Occupations","Ohio"
"1754",25,"OH","MIAMI UNIVERSITY",28,"Educational Instruction and Library Occupations","Ohio"
"1755",25,"OH","THE OHIO UNIVERSITY",28,"Educational Instruction and Library Occupations","Ohio"
"1756",25,"OH","UNIVERSITY OF CINCINNATI",27,"Educational Instruction and Library Occupations","Ohio"
"1757",25,"OH","KENT STATE UNIVERSITY",26,"Educational Instruction and Library Occupations","Ohio"
"1758",25,"OK","OKLAHOMA STATE UNIVERSITY",40,"Educational Instruction and Library Occupations","Oklahoma"
"1759",25,"OK","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER",31,"Educational Instruction and Library Occupations","Oklahoma"
"1760",25,"OK","UNIVERSITY OF OKLAHOMA",27,"Educational Instruction and Library Occupations","Oklahoma"
"1761",25,"OK","DOVE SCHOOLS, INC",11,"Educational Instruction and Library Occupations","Oklahoma"
"1762",25,"OK","UNIVERSITY OF CENTRAL OKLAHOMA",8,"Educational Instruction and Library Occupations","Oklahoma"
"1763",25,"OR","UNIVERSITY OF OREGON",24,"Educational Instruction and Library Occupations","Oregon"
"1764",25,"OR","OREGON STATE UNIVERSITY",17,"Educational Instruction and Library Occupations","Oregon"
"1765",25,"OR","OREGON HEALTH SCIENCE UNIVERSITY",7,"Educational Instruction and Library Occupations","Oregon"
"1766",25,"OR","MULTNOMAH COUNTY SCHOOL DISTRICT 1J",5,"Educational Instruction and Library Occupations","Oregon"
"1767",25,"OR","PORTLAND STATE UNIVERSITY",5,"Educational Instruction and Library Occupations","Oregon"
"1768",25,"PA","THE PENNSYLVANIA STATE UNIVERSITY",80,"Educational Instruction and Library Occupations","Pennsylvania"
"1769",25,"PA","UNIVERSITY OF PITTSBURGH",56,"Educational Instruction and Library Occupations","Pennsylvania"
"1770",25,"PA","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA",50,"Educational Instruction and Library Occupations","Pennsylvania"
"1771",25,"PA","CARNEGIE MELLON UNIVERSITY",43,"Educational Instruction and Library Occupations","Pennsylvania"
"1772",25,"PA","TEMPLE UNIVERSITY--A COMMONWEALTH UNIVERSITY",33,"Educational Instruction and Library Occupations","Pennsylvania"
"1773",25,"RI","BROWN UNIVERSITY",19,"Educational Instruction and Library Occupations","Rhode Island"
"1774",25,"RI","UNIVERSITY OF RHODE ISLAND",15,"Educational Instruction and Library Occupations","Rhode Island"
"1775",25,"RI","RHODE ISLAND SCHOOL OF DESIGN",9,"Educational Instruction and Library Occupations","Rhode Island"
"1776",25,"RI","RHODE ISLAND COLLEGE",5,"Educational Instruction and Library Occupations","Rhode Island"
"1777",25,"RI","BRYANT UNIVERSITY",3,"Educational Instruction and Library Occupations","Rhode Island"
"1778",25,"SC","CLEMSON UNIVERSITY",43,"Educational Instruction and Library Occupations","South Carolina"
"1779",25,"SC","UNIVERSITY OF SOUTH CAROLINA",27,"Educational Instruction and Library Occupations","South Carolina"
"1780",25,"SC","RICHLAND COUNTY SCHOOL DISTRICT ONE",25,"Educational Instruction and Library Occupations","South Carolina"
"1781",25,"SC","LEXINGTON COUNTY SCHOOL DISTRICT ONE",16,"Educational Instruction and Library Occupations","South Carolina"
"1782",25,"SC","FAIRFIELD COUNTY SCHOOL DISTRICT",11,"Educational Instruction and Library Occupations","South Carolina"
"1783",25,"SD","SOUTH DAKOTA STATE UNIVERSITY",14,"Educational Instruction and Library Occupations","South Dakota"
"1784",25,"SD","SIOUX FALLS SCHOOL DISTRICT 49-5",8,"Educational Instruction and Library Occupations","South Dakota"
"1785",25,"SD","UNIVERSITY OF SOUTH DAKOTA",5,"Educational Instruction and Library Occupations","South Dakota"
"1786",25,"SD","BLACK HILLS STATE UNIVERSITY",2,"Educational Instruction and Library Occupations","South Dakota"
"1787",25,"SD","SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY",2,"Educational Instruction and Library Occupations","South Dakota"
"1788",25,"TN","THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER",46,"Educational Instruction and Library Occupations","Tennessee"
"1789",25,"TN","THE UNIVERSITY OF TENNESSEE",31,"Educational Instruction and Library Occupations","Tennessee"
"1790",25,"TN","THE UNIVERSITY OF MEMPHIS",14,"Educational Instruction and Library Occupations","Tennessee"
"1791",25,"TN","VANDERBILT UNIVERSITY",14,"Educational Instruction and Library Occupations","Tennessee"
"1792",25,"TN","EAST TENNESSEE STATE UNIVERSITY",9,"Educational Instruction and Library Occupations","Tennessee"
"1793",25,"TX","DALLAS INDEPENDENT SCHOOL DISTRICT",219,"Educational Instruction and Library Occupations","Texas"
"1794",25,"TX","TEXAS A&M UNIVERSITY",80,"Educational Instruction and Library Occupations","Texas"
"1795",25,"TX","HOUSTON INDEPENDENT SCHOOL DISTRICT",60,"Educational Instruction and Library Occupations","Texas"
"1796",25,"TX","THE UNIVERSITY OF TEXAS AT AUSTIN",52,"Educational Instruction and Library Occupations","Texas"
"1797",25,"TX","TEXAS TECH UNIVERSITY",34,"Educational Instruction and Library Occupations","Texas"
"1798",25,"UT","UNIVERSITY OF UTAH",56,"Educational Instruction and Library Occupations","Utah"
"1799",25,"UT","UTAH STATE UNIVERSITY",25,"Educational Instruction and Library Occupations","Utah"
"1800",25,"UT","DAVIS SCHOOL DISTRICT",9,"Educational Instruction and Library Occupations","Utah"
"1801",25,"UT","BRIGHAM YOUNG UNIVERSITY",8,"Educational Instruction and Library Occupations","Utah"
"1802",25,"UT","WASATCH COUNTY SCHOOL DISTRICT",8,"Educational Instruction and Library Occupations","Utah"
"1803",25,"VA","UNIVERSITY OF VIRGINIA",51,"Educational Instruction and Library Occupations","Virginia"
"1804",25,"VA","VIRGINIA POLYTECHNIC INSTITUTE STATE UNIVERSITY",44,"Educational Instruction and Library Occupations","Virginia"
"1805",25,"VA","VIRGINIA COMMONWEALTH UNIVERSITY",28,"Educational Instruction and Library Occupations","Virginia"
"1806",25,"VA","GEORGE MASON UNIVERSITY",27,"Educational Instruction and Library Occupations","Virginia"
"1807",25,"VA","OLD DOMINION UNIVERSITY",19,"Educational Instruction and Library Occupations","Virginia"
"1808",25,"VT","THE PRESIDENT AND FELLOWS OF MIDDLEBURY COLLEGE",24,"Educational Instruction and Library Occupations","Vermont"
"1809",25,"VT","THE UNIVERSITY OF VERMONT",20,"Educational Instruction and Library Occupations","Vermont"
"1810",25,"VT","BENNINGTON COLLEGE",1,"Educational Instruction and Library Occupations","Vermont"
"1811",25,"VT","CHAMPLAIN COLLEGE, INC",1,"Educational Instruction and Library Occupations","Vermont"
"1812",25,"VT","CORPORATION OF MARLBORO COLLEGE",1,"Educational Instruction and Library Occupations","Vermont"
"1813",25,"WA","UNIVERSITY OF WASHINGTON",71,"Educational Instruction and Library Occupations","Washington"
"1814",25,"WA","WASHINGTON STATE UNIVERSITY",18,"Educational Instruction and Library Occupations","Washington"
"1815",25,"WA","WESTERN WASHINGTON UNIVERSITY",14,"Educational Instruction and Library Occupations","Washington"
"1816",25,"WA","EASTERN WASHINGTON UNIVERSITY",9,"Educational Instruction and Library Occupations","Washington"
"1817",25,"WA","VANCOUVER SCHOOL DISTRICT 37",5,"Educational Instruction and Library Occupations","Washington"
"1818",25,"WI","UNIVERSITY OF WISCONSIN SYSTEM",70,"Educational Instruction and Library Occupations","Wisconsin"
"1819",25,"WI","MEDICAL COLLEGE OF WISCONSIN",28,"Educational Instruction and Library Occupations","Wisconsin"
"1820",25,"WI","MARQUETTE UNIVERSITY",20,"Educational Instruction and Library Occupations","Wisconsin"
"1821",25,"WI","UNIVERSITY OF WISCONSIN WHITEWATER",15,"Educational Instruction and Library Occupations","Wisconsin"
"1822",25,"WI","UNIVERSITY OF WISCONSIN-SYSTEM",14,"Educational Instruction and Library Occupations","Wisconsin"
"1823",25,"WV","WEST VIRGINIA UNIVERSITY",40,"Educational Instruction and Library Occupations","West Virginia"
"1824",25,"WV","MARSHALL UNIVERSITY",9,"Educational Instruction and Library Occupations","West Virginia"
"1825",25,"WV","UNIVERSITY OF CHARLESTON",2,"Educational Instruction and Library Occupations","West Virginia"
"1826",25,"WV","ALDERSON BROADDUS UNIVERSITY",1,"Educational Instruction and Library Occupations","West Virginia"
"1827",25,"WV","GILMER COUNTY HIGH SCHOOL",1,"Educational Instruction and Library Occupations","West Virginia"
"1828",25,"WY","UNIVERSITY OF WYOMING",9,"Educational Instruction and Library Occupations","Wyoming"
"1829",25,"WY","NATRONA COUNTY SCHOOL DISTRICT #1",2,"Educational Instruction and Library Occupations","Wyoming"
"1830",25,"WY","ALBANY COUNTY SCHOOL DISTRICT ONE",1,"Educational Instruction and Library Occupations","Wyoming"
"1831",25,"WY","WYOMING CATHOLIC COLLEGE",1,"Educational Instruction and Library Occupations","Wyoming"
"1832",27,"AK","RIVER STUDIOS LLC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Alaska"
"1833",27,"AK","NORDIC SKI CLUB OF FAIRBANKS",1,"Arts, Design, Entertainment, Sports, and Media Occupations","Alaska"
"1834",27,"AL","JACKSONVILLE STATE UNIVERSITY",4,"Arts, Design, Entertainment, Sports, and Media Occupations","Alabama"
"1835",27,"AL","HYUNDAI POWER TRANSFORMERS USA, INC",3,"Arts, Design, Entertainment, Sports, and Media Occupations","Alabama"
"1836",27,"AL","INTO UAB, LLC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Alabama"
"1837",27,"AL","COMPASS BANK",1,"Arts, Design, Entertainment, Sports, and Media Occupations","Alabama"
"1838",27,"AL","GD COPPER (U.S.A.), INC",1,"Arts, Design, Entertainment, Sports, and Media Occupations","Alabama"
"1839",27,"AR","WAL-MART ASSOCIATES, INC",19,"Arts, Design, Entertainment, Sports, and Media Occupations","Arkansas"
"1840",27,"AR","BLUE ROCK DESIGN BUILD, LLC",3,"Arts, Design, Entertainment, Sports, and Media Occupations","Arkansas"
"1841",27,"AR","PARALLEL 40 PRODUCTIONS",3,"Arts, Design, Entertainment, Sports, and Media Occupations","Arkansas"
"1842",27,"AR","PINNACLE MEDIA, LLC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Arkansas"
"1843",27,"AR","AMERICAN RUGBY PRO TRAINING CENTER LLC",1,"Arts, Design, Entertainment, Sports, and Media Occupations","Arkansas"
"1844",27,"AZ","SIBI, LLC",7,"Arts, Design, Entertainment, Sports, and Media Occupations","Arizona"
"1845",27,"AZ","ARIZONA STATE UNIVERSITY",3,"Arts, Design, Entertainment, Sports, and Media Occupations","Arizona"
"1846",27,"AZ","EVOLUTION DESIGN, INC",3,"Arts, Design, Entertainment, Sports, and Media Occupations","Arizona"
"1847",27,"AZ","ASML US, LP",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Arizona"
"1848",27,"AZ","GODADDY.COM, LLC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Arizona"
"1849",27,"CA","GOOGLE LLC",157,"Arts, Design, Entertainment, Sports, and Media Occupations","California"
"1850",27,"CA","FACEBOOK, INC",77,"Arts, Design, Entertainment, Sports, and Media Occupations","California"
"1851",27,"CA","BLIZZARD ENTERTAINMENT, INC",43,"Arts, Design, Entertainment, Sports, and Media Occupations","California"
"1852",27,"CA","APPLE INC",42,"Arts, Design, Entertainment, Sports, and Media Occupations","California"
"1853",27,"CA","M. ARTHUR GENSLER JR. ASSOCIATES, INC",31,"Arts, Design, Entertainment, Sports, and Media Occupations","California"
"1854",27,"CO","HP INC",6,"Arts, Design, Entertainment, Sports, and Media Occupations","Colorado"
"1855",27,"CO","AUTOMATED STORAGE RETRIEVAL SYSTEM INC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Colorado"
"1856",27,"CO","COLORADO SYMPHONY ASSOCIATION",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Colorado"
"1857",27,"CO","GLOBE-OPP INCORORATED",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Colorado"
"1858",27,"CO","METROPOLITAN STATE UNIVERSITY OF DENVER",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Colorado"
"1859",27,"CT","CYIENT, INC",11,"Arts, Design, Entertainment, Sports, and Media Occupations","Connecticut"
"1860",27,"CT","ENVISION PHARMA, INC",3,"Arts, Design, Entertainment, Sports, and Media Occupations","Connecticut"
"1861",27,"CT","STANLEY BLACK DECKER, INC",3,"Arts, Design, Entertainment, Sports, and Media Occupations","Connecticut"
"1862",27,"CT","2510 BEDFORD STREET ASSOCIATES, LLC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Connecticut"
"1863",27,"CT","PAW CITY LLC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Connecticut"
"1864",27,"DC","AL JAZEERA INTERNATIONAL (USA), LLC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","District of Columbia"
"1865",27,"DC","ARAB CENTER WASHINGTON DC INC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","District of Columbia"
"1866",27,"DC","CATO INSTITUTE",2,"Arts, Design, Entertainment, Sports, and Media Occupations","District of Columbia"
"1867",27,"DC","COLEPREVOST INCORPORATED",2,"Arts, Design, Entertainment, Sports, and Media Occupations","District of Columbia"
"1868",27,"DC","FILLAT ARCHITECTURE, LLC",2,"Arts, Design, Entertainment, Sports, and Media Occupations","District of Columbia"
"1869",27,"DE","360 DEGREE MARKETING USA LLC",1,"Arts, Design, Entertainment, Sports, and Media Occupations","Delaware"
"1870",27,"DE","BETTING ON CONTENT, LLC",1,"Arts, Design, Entertainment, Sports, and Media Occupations","Delaware"
"1871",27,"DE","GENESIS BRAND MANAGEMENT LLC",1,"Arts, Design, Entertainment, Sports, and Media Occupations","Delaware"
"1872",27,"DE","IMPAX ASSET MANAGEMENT US LLC",1,"Arts, Design, Entertainment, Sports, and Media Occupations","Delaware"
"1873",27,"DE","WESLEY COLLEGE",1,"Arts, Design, Entertainment, Sports, and Media Occupations","Delaware"
"1874",27,"FL","KFORCE INC",6,"Arts, Design, Entertainment, Sports, and Media Occupations","Florida"
"1875",27,"FL","THE UNIVISION NETWORK LIMITED PARTNERSHIP",5,"Arts, Design, Entertainment, Sports, and Media Occupations","Florida"
"1876",27,"FL","IMG ACADEMY, LLC",3,"Arts, Design, Entertainment, Sports, and Media Occupations","Florida"
"1877",27,"FL","THINKINK COMMUNICATIONS, LLC",3,"Arts, Design, Entertainment, Sports, and Media Occupations","Florida"
"1878",27,"FL","ADVENTIST HEALTH SYSTEM SUNBELT HEALTHCARE CORP",2,"Arts, Design, Entertainment, Sports, and Media Occupations","Florida"
